ID_XLH,ADRESSE_3,ADRESSE_4
CB26010014,RUE CHICAGO,40130 CAPBRETON
CB26010015,RUE CHICAGO,40130 CAPBRETON
CB26010016,RUE CHICAGO,40130 CAPBRETON
CB26010017,RUE CHICAGO,40130 CAPBRETON
CB26020018,RUE CHICAGO,40130 CAPBRETON
CB26020019,RUE CHICAGO,40130 CAPBRETON
CB26020020,RUE CHICAGO,40130 CAPBRETON
CB26020021,RUE CHICAGO,40130 CAPBRETON
CB26020022,RUE CHICAGO,40130 CAPBRETON
CB26030023,RUE CHICAGO,40130 CAPBRETON
CB26030024,RUE CHICAGO,40130 CAPBRETON
CB26030025,RUE CHICAGO,40130 CAPBRETON
CB26030026,RUE CHICAGO,40130 CAPBRETON
CB26040027,RUE CHICAGO,40130 CAPBRETON
CB26040028,RUE CHICAGO,40130 CAPBRETON
CB26040029,RUE CHICAGO,40130 CAPBRETON
CB26040030,RUE CHICAGO,40130 CAPBRETON
CB28010101,75 RUE MAL DE LATTRE DE TASSIGNY,40130 CAPBRETON
CB28010104,75 RUE MAL DE LATTRE DE TASSIGNY,40130 CAPBRETON
CB28010202,75 RUE MAL DE LATTRE DE TASSIGNY,40130 CAPBRETON
CB29040022,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29040023,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29040024,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29040025,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29040026,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29040027,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29040028,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050029,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050030,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050031,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050032,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050033,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050034,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050035,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050036,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050037,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050038,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CB29050039,3 ALLEE DE LA BISQUINE,40130 CAPBRETON
CE01010002,245 IMPASSE DE L'ETANG,40090 CERE
CE01010004,453 RUE DE L'ECUREUIL,40090 CERE
CE01010005,475 RUE DE L'ECUREUIL,40090 CERE
CE02010001,31 RUE DE LA PAMPA,40090 CERE
CE02010002,33 RUE DE LA PAMPA,40090 CERE
CG01010001,ROUTE DE BARADE,40300 CAGNOTTE
CG01010002,ROUTE DE BARADE,40300 CAGNOTTE
CG01010003,ROUTE DE BARADE,40300 CAGNOTTE
CG01010004,ROUTE DE BARADE,40300 CAGNOTTE
CG01010005,ROUTE DE BARADE,40300 CAGNOTTE
CG01010006,ROUTE DE BARADE,40300 CAGNOTTE
CG01010007,ROUTE DE BARADE,40300 CAGNOTTE
CG01010008,ROUTE DE BARADE,40300 CAGNOTTE
CL01010001,CHEMIN DE LA BERGERIE,40430 CALLEN
CL01010002,CHEMIN DE LA BERGERIE,40430 CALLEN
CO01010001,33 IMPASSE DU PRESBYTERE,40210 COMMENSACQ
CO01010002,36 IMPASSE DU PRESBYTERE,40210 COMMENSACQ
CP01010001,350 RUE PETITES LANDES,40090 CAMPET-ET-LAMOLERE
CP01010002,350 RUE PETITES LANDES,40090 CAMPET-ET-LAMOLERE
CP01010003,350 RUE PETITES LANDES,40090 CAMPET-ET-LAMOLERE
CR01010001,2 ROUTE DES PINS,40400 CARCARES-SAINTE-CROIX
CR01010002,2 ROUTE DES PINS,40400 CARCARES-SAINTE-CROIX
CR01010003,2 ROUTE DES PINS,40400 CARCARES-SAINTE-CROIX
CR01010004,2 ROUTE DES PINS,40400 CARCARES-SAINTE-CROIX
CR01010005,2 ROUTE DES PINS,40400 CARCARES-SAINTE-CROIX
CR01010006,2 ROUTE DES PINS,40400 CARCARES-SAINTE-CROIX
CS01010001,CITE LA BARTHE,40380 CASSEN
CS01010002,CITE LA BARTHE,40380 CASSEN
CS01010003,CITE LA BARTHE,40380 CASSEN
CS01010004,CITE LA BARTHE,40380 CASSEN
CS01010005,CITE LA BARTHE,40380 CASSEN
CS01010006,CITE LA BARTHE,40380 CASSEN
CT01320052,149 RUE DES MULETIERS,40260 CASTETS
CT01320053,40 RUE DES MULETIERS,40260 CASTETS
CT01320054,52 RUE DES MULETIERS,40260 CASTETS
CT01320055,68 RUE DES MULETIERS,40260 CASTETS
CT01320056,82 RUE DES MULETIERS,40260 CASTETS
CT01320057,92 RUE DES MULETIERS,40260 CASTETS
CT01320058,106 RUE DES MULETIERS,40260 CASTETS
CT01320059,139 RUE DES MULETIERS,40260 CASTETS
CT01320060,125 RUE DES MULETIERS,40260 CASTETS
CT01320061,95 RUE DES MULETIERS,40260 CASTETS
CT01320062,91 RUE DES MULETIERS,40260 CASTETS
CT01320063,49 RUE DES MULETIERS,40260 CASTETS
CT01320064,43 RUE DES MULETIERS,40260 CASTETS
CT01320065,31 RUE DES MULETIERS,40260 CASTETS
CT01320066,21 RUE DES MULETIERS,40260 CASTETS
CT01320067,78 RUE DES GEMMEURS,40260 CASTETS
CT01320068,88 RUE DES GEMMEURS,40260 CASTETS
CT01320069,102 RUE DES GEMMEURS,40260 CASTETS
CT01320070,112 RUE DES GEMMEURS,40260 CASTETS
CT01320071,126 RUE DES GEMMEURS,40260 CASTETS
CT01320072,144 RUE DES GEMMEURS,40260 CASTETS
CT01320074,180 RUE DES GEMMEURS,40260 CASTETS
CT01320075,194 RUE DES GEMMEURS,40260 CASTETS
CT01320076,216 RUE DES GEMMEURS,40260 CASTETS
CT01320077,228 RUE DES GEMMEURS,40260 CASTETS
CT01320078,233 RUE DES GEMMEURS,40260 CASTETS
CT01320079,219 RUE DES GEMMEURS,40260 CASTETS
CT01320080,213 RUE DES GEMMEURS,40260 CASTETS
CT01320081,193 RUE DES GEMMEURS,40260 CASTETS
CT01320082,185 RUE DES GEMMEURS,40260 CASTETS
CT02010001,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010002,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010003,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010004,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010005,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010010,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010011,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02010012,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020001,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020002,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020003,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020004,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020010,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020011,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT02020012,113 CHEMIN DU LAMINOIR,40260 CASTETS
CT03010001,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT03010002,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT03010003,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT03010101,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT03010102,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT03010103,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT04010004,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
CT04010005,464 AVENUE JEAN NOEL SERRET,40260 CASTETS
DA01580081,9 RUE CLEMENT ADER,40100 DAX
DA01580082,7 RUE CLEMENT ADER,40100 DAX
DA01580083,5 RUE CLEMENT ADER,40100 DAX
DA01580084,3 RUE CLEMENT ADER,40100 DAX
DA01580085,1 RUE CLEMENT ADER,40100 DAX
DA01580086,2 RUE HELENE BOUCHER,40100 DAX
DA01580087,4 RUE HELENE BOUCHER,40100 DAX
DA01580088,6 RUE HELENE BOUCHER,40100 DAX
DA01580089,8 RUE HELENE BOUCHER,40100 DAX
DA01580090,10 RUE HELENE BOUCHER,40100 DAX
DA01580091,12 RUE HELENE BOUCHER,40100 DAX
DA01580092,14 RUE HELENE BOUCHER,40100 DAX
DA01580093,16 RUE HELENE BOUCHER,40100 DAX
DA01580094,1 RUE DES ALOUETTES,40100 DAX
DA01580095,3 RUE DES ALOUETTES,40100 DAX
DA01580096,5 RUE DES ALOUETTES,40100 DAX
DA01580097,7 RUE DES ALOUETTES,40100 DAX
DA01580098,9 RUE DES ALOUETTES,40100 DAX
DA01580099,11 RUE DES ALOUETTES,40100 DAX
DA01580100,13 RUE DES ALOUETTES,40100 DAX
DA01580101,15 RUE DES ALOUETTES,40100 DAX
DA01580102,17 RUE DES ALOUETTES,40100 DAX
DA01580103,19 RUE DES ALOUETTES,40100 DAX
DA01580104,20 PLACE DE L'AVIATION,40100 DAX
DA01580105,18 PLACE DE L'AVIATION,40100 DAX
DA01580106,16 PLACE DE L'AVIATION,40100 DAX
DA01580107,14 PLACE DE L'AVIATION,40100 DAX
DA01580108,12 PLACE DE L'AVIATION,40100 DAX
DA01580109,10 PLACE DE L'AVIATION,40100 DAX
DA01580110,8 PLACE DE L'AVIATION,40100 DAX
DA01580111,6 PLACE DE L'AVIATION,40100 DAX
DA01580112,4 PLACE DE L'AVIATION,40100 DAX
DA01580113,2 PLACE DE L'AVIATION,40100 DAX
DA01580114,1 RUE DES AILES,40100 DAX
DA01580115,3 RUE DES AILES,40100 DAX
DA01580116,5 RUE DES AILES,40100 DAX
DA01580117,7 RUE DES AILES,40100 DAX
DA01580118,9 RUE DES AILES,40100 DAX
DA01580119,11 RUE DES AILES,40100 DAX
DA01580120,13 RUE DES AILES,40100 DAX
DA01580121,15 RUE DES AILES,40100 DAX
DA01580122,17 RUE DES AILES,40100 DAX
DA01580123,19 RUE DES AILES,40100 DAX
DA01580124,21 RUE DES AILES,40100 DAX
DA01580125,23 RUE DES AILES,40100 DAX
DA01580126,1 RUE BLERIOT,40100 DAX
DA01580127,3 RUE BLERIOT,40100 DAX
DA01580128,5 RUE BLERIOT,40100 DAX
DA01580129,7 RUE BLERIOT,40100 DAX
DA01580130,9 RUE BLERIOT,40100 DAX
DA01580131,11 RUE BLERIOT,40100 DAX
DA01580132,13 RUE BLERIOT,40100 DAX
DA01580133,15 RUE BLERIOT,40100 DAX
DA01580134,17 RUE BLERIOT,40100 DAX
DA01580135,19 RUE BLERIOT,40100 DAX
DA01580136,21 RUE BLERIOT,40100 DAX
DA01580137,23 RUE BLERIOT,40100 DAX
DA01580138,25 RUE BLERIOT,40100 DAX
DA02010111,ESPLANADE DE GAULLE,40100 DAX
DA02010112,ESPLANADE DE GAULLE,40100 DAX
DA02010113,ESPLANADE DE GAULLE,40100 DAX
DA02010121,ESPLANADE DE GAULLE,40100 DAX
DA02010122,ESPLANADE DE GAULLE,40100 DAX
DA02010123,ESPLANADE DE GAULLE,40100 DAX
DA02010131,ESPLANADE DE GAULLE,40100 DAX
DA02010132,ESPLANADE DE GAULLE,40100 DAX
DA02010133,ESPLANADE DE GAULLE,40100 DAX
DA02010141,ESPLANADE DE GAULLE,40100 DAX
DA02010142,ESPLANADE DE GAULLE,40100 DAX
DA02010143,ESPLANADE DE GAULLE,40100 DAX
DA02010151,ESPLANADE DE GAULLE,40100 DAX
DA02010152,ESPLANADE DE GAULLE,40100 DAX
DA02010153,ESPLANADE DE GAULLE,40100 DAX
DA02010161,ESPLANADE DE GAULLE,40100 DAX
DA02010162,ESPLANADE DE GAULLE,40100 DAX
DA02010163,ESPLANADE DE GAULLE,40100 DAX
DA02010171,ESPLANADE DE GAULLE,40100 DAX
DA02010172,ESPLANADE DE GAULLE,40100 DAX
DA02010173,ESPLANADE DE GAULLE,40100 DAX
DA02010181,ESPLANADE DE GAULLE,40100 DAX
DA02010182,ESPLANADE DE GAULLE,40100 DAX
DA02010183,ESPLANADE DE GAULLE,40100 DAX
DA03240001,4 RUE ANDRE MALRAUX,40100 DAX
DA03240002,4 RUE ANDRE MALRAUX,40100 DAX
DA03240003,4 RUE ANDRE MALRAUX,40100 DAX
DA03240004,4 RUE ANDRE MALRAUX,40100 DAX
DA03240005,4 RUE ANDRE MALRAUX,40100 DAX
DA03240006,4 RUE ANDRE MALRAUX,40100 DAX
DA03240007,4 RUE ANDRE MALRAUX,40100 DAX
DA03240008,4 RUE ANDRE MALRAUX,40100 DAX
DA03240009,4 RUE ANDRE MALRAUX,40100 DAX
DA03240010,4 RUE ANDRE MALRAUX,40100 DAX
DA03240011,4 RUE ANDRE MALRAUX,40100 DAX
DA03240012,4 RUE ANDRE MALRAUX,40100 DAX
DA03240013,4 RUE ANDRE MALRAUX,40100 DAX
DA03240014,4 RUE ANDRE MALRAUX,40100 DAX
DA03240015,4 RUE ANDRE MALRAUX,40100 DAX
DA03240016,4 RUE ANDRE MALRAUX,40100 DAX
DA03240017,4 RUE ANDRE MALRAUX,40100 DAX
DA03240018,4 RUE ANDRE MALRAUX,40100 DAX
DA03240019,4 RUE ANDRE MALRAUX,40100 DAX
DA03240020,4 RUE ANDRE MALRAUX,40100 DAX
DA03240021,4 RUE ANDRE MALRAUX,40100 DAX
DA03240022,4 RUE ANDRE MALRAUX,40100 DAX
DA03240023,4 RUE ANDRE MALRAUX,40100 DAX
DA03240024,4 RUE ANDRE MALRAUX,40100 DAX
DA04010101,3 RUE DE LA PERLE,40100 DAX
DA04010102,3 RUE DE LA PERLE,40100 DAX
DA04010111,3 RUE DE LA PERLE,40100 DAX
DA04010112,3 RUE DE LA PERLE,40100 DAX
DA04010121,3 RUE DE LA PERLE,40100 DAX
DA04010122,3 RUE DE LA PERLE,40100 DAX
DA04010201,5 RUE DE LA PERLE,40100 DAX
DA04010202,5 RUE DE LA PERLE,40100 DAX
DA04010211,5 RUE DE LA PERLE,40100 DAX
DA04010212,5 RUE DE LA PERLE,40100 DAX
DA04010221,5 RUE DE LA PERLE,40100 DAX
DA04010222,5 RUE DE LA PERLE,40100 DAX
DA04020302,1 RUE DE LA PERLE,40100 DAX
DA04020303,1 RUE DE LA PERLE,40100 DAX
DA04020304,1 RUE DE LA PERLE,40100 DAX
DA04020311,1 RUE DE LA PERLE,40100 DAX
DA04020312,1 RUE DE LA PERLE,40100 DAX
DA04020313,1 RUE DE LA PERLE,40100 DAX
DA04020314,1 RUE DE LA PERLE,40100 DAX
DA04020321,1 RUE DE LA PERLE,40100 DAX
DA04020322,1 RUE DE LA PERLE,40100 DAX
DA04020323,1 RUE DE LA PERLE,40100 DAX
DA04020324,1 RUE DE LA PERLE,40100 DAX
DA04020331,1 RUE DE LA PERLE,40100 DAX
DA04020332,1 RUE DE LA PERLE,40100 DAX
DA04020333,1 RUE DE LA PERLE,40100 DAX
DA04020334,1 RUE DE LA PERLE,40100 DAX
DA04020341,1 RUE DE LA PERLE,40100 DAX
DA04020342,1 RUE DE LA PERLE,40100 DAX
DA04020343,1 RUE DE LA PERLE,40100 DAX
DA04020344,1 RUE DE LA PERLE,40100 DAX
DA05010101,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010102,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010111,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010112,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010121,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010122,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010131,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010132,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010201,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010202,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010211,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010212,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010221,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010222,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010231,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010232,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010301,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010302,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010311,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010312,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010321,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010322,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010331,23 AVENUE FRANCIS PLANTE,40100 DAX
DA05010332,23 AVENUE FRANCIS PLANTE,40100 DAX
DA06010121,1 PLACE DU PRESIDIAL,40100 DAX
DA06010122,1 PLACE DU PRESIDIAL,40100 DAX
DA06010123,1 PLACE DU PRESIDIAL,40100 DAX
DA06010124,1 PLACE DU PRESIDIAL,40100 DAX
DA06010125,1 PLACE DU PRESIDIAL,40100 DAX
DA06010126,1 PLACE DU PRESIDIAL,40100 DAX
DA06010131,1 PLACE DU PRESIDIAL,40100 DAX
DA06010132,1 PLACE DU PRESIDIAL,40100 DAX
DA06010133,1 PLACE DU PRESIDIAL,40100 DAX
DA06010134,1 PLACE DU PRESIDIAL,40100 DAX
DA06010135,1 PLACE DU PRESIDIAL,40100 DAX
DA06010136,1 PLACE DU PRESIDIAL,40100 DAX
DA06010141,1 PLACE DU PRESIDIAL,40100 DAX
DA06010142,1 PLACE DU PRESIDIAL,40100 DAX
DA06010143,1 PLACE DU PRESIDIAL,40100 DAX
DA06010211,4 PLACE DU PRESIDIAL,40100 DAX
DA06010212,4 PLACE DU PRESIDIAL,40100 DAX
DA06010213,4 PLACE DU PRESIDIAL,40100 DAX
DA06010214,4 PLACE DU PRESIDIAL,40100 DAX
DA06010221,4 PLACE DU PRESIDIAL,40100 DAX
DA06010222,4 PLACE DU PRESIDIAL,40100 DAX
DA06010223,4 PLACE DU PRESIDIAL,40100 DAX
DA06010224,4 PLACE DU PRESIDIAL,40100 DAX
DA06010225,4 PLACE DU PRESIDIAL,40100 DAX
DA06010226,4 PLACE DU PRESIDIAL,40100 DAX
DA06010231,4 PLACE DU PRESIDIAL,40100 DAX
DA06010232,4 PLACE DU PRESIDIAL,40100 DAX
DA06010233,4 PLACE DU PRESIDIAL,40100 DAX
DA06010234,4 PLACE DU PRESIDIAL,40100 DAX
DA06010235,4 PLACE DU PRESIDIAL,40100 DAX
DA06010236,4 PLACE DU PRESIDIAL,40100 DAX
DA06010241,4 PLACE DU PRESIDIAL,40100 DAX
DA06010242,4 PLACE DU PRESIDIAL,40100 DAX
DA06010243,4 PLACE DU PRESIDIAL,40100 DAX
DA06010311,22 PLACE DU PRESIDIAL,40100 DAX
DA06010312,22 PLACE DU PRESIDIAL,40100 DAX
DA06010313,22 PLACE DU PRESIDIAL,40100 DAX
DA06010314,22 PLACE DU PRESIDIAL,40100 DAX
DA06010315,22 PLACE DU PRESIDIAL,40100 DAX
DA06010316,22 PLACE DU PRESIDIAL,40100 DAX
DA06010317,22 PLACE DU PRESIDIAL,40100 DAX
DA06010318,22 PLACE DU PRESIDIAL,40100 DAX
DA06010319,22 PLACE DU PRESIDIAL,40100 DAX
DA06010321,22 PLACE DU PRESIDIAL,40100 DAX
DA06010322,22 PLACE DU PRESIDIAL,40100 DAX
DA06010323,22 PLACE DU PRESIDIAL,40100 DAX
DA06010324,22 PLACE DU PRESIDIAL,40100 DAX
DA06010325,22 PLACE DU PRESIDIAL,40100 DAX
DA06010326,22 PLACE DU PRESIDIAL,40100 DAX
DA06010327,22 PLACE DU PRESIDIAL,40100 DAX
DA06010328,22 PLACE DU PRESIDIAL,40100 DAX
DA06010329,22 PLACE DU PRESIDIAL,40100 DAX
DA06010331,22 PLACE DU PRESIDIAL,40100 DAX
DA06010332,22 PLACE DU PRESIDIAL,40100 DAX
DA06010333,22 PLACE DU PRESIDIAL,40100 DAX
DA06010334,22 PLACE DU PRESIDIAL,40100 DAX
DA06010335,22 PLACE DU PRESIDIAL,40100 DAX
DA06010336,22 PLACE DU PRESIDIAL,40100 DAX
DA06010337,22 PLACE DU PRESIDIAL,40100 DAX
DA06010338,22 PLACE DU PRESIDIAL,40100 DAX
DA06010339,22 PLACE DU PRESIDIAL,40100 DAX
DA06010341,22 PLACE DU PRESIDIAL,40100 DAX
DA06010342,22 PLACE DU PRESIDIAL,40100 DAX
DA06010343,22 PLACE DU PRESIDIAL,40100 DAX
DA06010344,22 PLACE DU PRESIDIAL,40100 DAX
DA06013110,22 PLACE DU PRESIDIAL,40100 DAX
DA06013210,22 PLACE DU PRESIDIAL,40100 DAX
DA06013211,22 PLACE DU PRESIDIAL,40100 DAX
DA06013310,22 PLACE DU PRESIDIAL,40100 DAX
DA06013311,22 PLACE DU PRESIDIAL,40100 DAX
DA08010007,7 RUE DE LA PERLE,40100 DAX
DA09010109,8 RUE LAMARTINE,40100 DAX
DA09010111,4 RUE LAMARTINE,40100 DAX
DA09010112,2 RUE LAMARTINE,40100 DAX
DA09010126,93 RUE DE LA CROIX BLANCHE,40100 DAX
DA09010128,97 RUE DE LA CROIX BLANCHE,40100 DAX
DA09010129,99 RUE DE LA CROIX BLANCHE,40100 DAX
DA10010001,1 RUE ALEXANDRE DUMAS,40100 DAX
DA10010002,2 RUE ALEXANDRE DUMAS,40100 DAX
DA10010003,3 RUE ALEXANDRE DUMAS,40100 DAX
DA10010004,4 RUE ALEXANDRE DUMAS,40100 DAX
DA10010005,5 RUE ALEXANDRE DUMAS,40100 DAX
DA10010006,6 RUE ALEXANDRE DUMAS,40100 DAX
DA10010007,7 RUE ALEXANDRE DUMAS,40100 DAX
DA10010008,8 RUE ALEXANDRE DUMAS,40100 DAX
DA10010009,9 RUE ALEXANDRE DUMAS,40100 DAX
DA10010010,10 RUE ALEXANDRE DUMAS,40100 DAX
DA10010011,11 RUE ALEXANDRE DUMAS,40100 DAX
DA10010012,12 RUE ALEXANDRE DUMAS,40100 DAX
DA10010013,13 RUE ALEXANDRE DUMAS,40100 DAX
DA10010014,14 RUE ALEXANDRE DUMAS,40100 DAX
DA10010015,15 RUE ALEXANDRE DUMAS,40100 DAX
DA10010016,16 RUE ALEXANDRE DUMAS,40100 DAX
DA10010017,17 RUE ALEXANDRE DUMAS,40100 DAX
DA10010018,18 RUE ALEXANDRE DUMAS,40100 DAX
DA10010019,19 RUE ALEXANDRE DUMAS,40100 DAX
DA10010020,20 RUE ALEXANDRE DUMAS,40100 DAX
DA10010021,21 RUE ALEXANDRE DUMAS,40100 DAX
DA10010022,22 RUE ALEXANDRE DUMAS,40100 DAX
DA10010023,23 RUE ALEXANDRE DUMAS,40100 DAX
DA10010024,24 RUE ALEXANDRE DUMAS,40100 DAX
DA10010025,25 RUE ALEXANDRE DUMAS,40100 DAX
DA10010026,26 RUE ALEXANDRE DUMAS,40100 DAX
DA11010001,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010002,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010003,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010004,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010005,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010006,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010007,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010008,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010009,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010010,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010011,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010012,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010013,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010014,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010015,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010016,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010017,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010018,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010019,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010020,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010021,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010022,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010023,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA11010024,RUE DES LIEUTENANTS THOMAZO,40100 DAX
DA12010001,57 AVENUE VICTOR HUGO,40100 DAX
DA12010002,57 AVENUE VICTOR HUGO,40100 DAX
DA12010003,57 AVENUE VICTOR HUGO,40100 DAX
DA12010004,57 AVENUE VICTOR HUGO,40100 DAX
DA12010005,57 AVENUE VICTOR HUGO,40100 DAX
DA12010006,57 AVENUE VICTOR HUGO,40100 DAX
DA12010007,57 AVENUE VICTOR HUGO,40100 DAX
DA12010008,57 AVENUE VICTOR HUGO,40100 DAX
DA12010009,57 AVENUE VICTOR HUGO,40100 DAX
DA12010010,57 AVENUE VICTOR HUGO,40100 DAX
DA12010011,57 AVENUE VICTOR HUGO,40100 DAX
DA12010012,57 AVENUE VICTOR HUGO,40100 DAX
DA12010013,57 AVENUE VICTOR HUGO,40100 DAX
DA12010014,57 AVENUE VICTOR HUGO,40100 DAX
DA12010015,57 AVENUE VICTOR HUGO,40100 DAX
DA12010016,57 AVENUE VICTOR HUGO,40100 DAX
DA12010017,57 AVENUE VICTOR HUGO,40100 DAX
DA12010018,57 AVENUE VICTOR HUGO,40100 DAX
DA12010019,57 AVENUE VICTOR HUGO,40100 DAX
DA12010020,57 AVENUE VICTOR HUGO,40100 DAX
DA12010021,57 AVENUE VICTOR HUGO,40100 DAX
DA12010022,57 AVENUE VICTOR HUGO,40100 DAX
DA12010023,57 AVENUE VICTOR HUGO,40100 DAX
DA12010024,57 AVENUE VICTOR HUGO,40100 DAX
DA12010025,57 AVENUE VICTOR HUGO,40100 DAX
DA12010026,57 AVENUE VICTOR HUGO,40100 DAX
DA12010027,57 AVENUE VICTOR HUGO,40100 DAX
DA12010028,57 AVENUE VICTOR HUGO,40100 DAX
DA12010029,57 AVENUE VICTOR HUGO,40100 DAX
DA12010030,57 AVENUE VICTOR HUGO,40100 DAX
DA12010031,57 AVENUE VICTOR HUGO,40100 DAX
DA12010032,57 AVENUE VICTOR HUGO,40100 DAX
DA12010033,57 AVENUE VICTOR HUGO,40100 DAX
DA12010034,57 AVENUE VICTOR HUGO,40100 DAX
DA12010035,57 AVENUE VICTOR HUGO,40100 DAX
DA12010036,57 AVENUE VICTOR HUGO,40100 DAX
DA12010037,57 AVENUE VICTOR HUGO,40100 DAX
DA12010038,57 AVENUE VICTOR HUGO,40100 DAX
DA12010039,57 AVENUE VICTOR HUGO,40100 DAX
DA12010040,57 AVENUE VICTOR HUGO,40100 DAX
DA12010041,57 AVENUE VICTOR HUGO,40100 DAX
DA12010042,57 AVENUE VICTOR HUGO,40100 DAX
DA12010043,57 AVENUE VICTOR HUGO,40100 DAX
DA12010044,57 AVENUE VICTOR HUGO,40100 DAX
DA12010045,57 AVENUE VICTOR HUGO,40100 DAX
DA12010046,57 AVENUE VICTOR HUGO,40100 DAX
DA12020047,8 RUE DU SEL GEMME,40100 DAX
DA12020048,8 RUE DU SEL GEMME,40100 DAX
DA12020049,8 RUE DU SEL GEMME,40100 DAX
DA12020050,8 RUE DU SEL GEMME,40100 DAX
DA12020051,8 RUE DU SEL GEMME,40100 DAX
DA12020052,8 RUE DU SEL GEMME,40100 DAX
