id,numero,rep,nom_voie,code_postal,nom_commune
40204_0030_00220,220,,Route des Lacs,40250,Nerbis
40204_0055_01955,1955,,Route de Saint-sever,40250,Nerbis
40204_0040_00592,592,,Route de Mugron,40250,Nerbis
40204_0055_04086,4086,,Route de Saint-sever,40250,Nerbis
40204_0030_00354,354,,Route des Lacs,40250,Nerbis
40204_0015_00260,260,,Route du Bourg,40250,Nerbis
40204_0010_00030,30,,Impasse du Bon,40250,Nerbis
40204_0055_03705,3705,,Route de Saint-sever,40250,Nerbis
40204_0065_00015,15,,Chemin du Spouys,40250,Nerbis
40204_0020_00430,430,,Route du Gara,40250,Nerbis
40204_a001_00002,2,,Lotissement Bellevue,40250,Nerbis
40204_0015_00745,745,,Route du Bourg,40250,Nerbis
40204_0015_00435,435,,Route du Bourg,40250,Nerbis
40204_0040_00306,306,,Route de Mugron,40250,Nerbis
40204_0015_01490,1490,,Route du Bourg,40250,Nerbis
40204_0010_00043,43,,Impasse du Bon,40250,Nerbis
40204_0055_03744,3744,,Route de Saint-sever,40250,Nerbis
40204_0045_00008,8,,Impasse du Pédegert,40250,Nerbis
40204_0015_01151,1151,,Route du Bourg,40250,Nerbis
40204_0040_00069,69,,Route de Mugron,40250,Nerbis
40204_0040_00231,231,,Route de Mugron,40250,Nerbis
40204_0030_00319,319,,Route des Lacs,40250,Nerbis
40204_0047_01350,1350,,Route de Mont de Marsan,40250,Nerbis
40204_0045_00041,41,,Impasse du Pédegert,40250,Nerbis
40204_0015_00194,194,,Route du Bourg,40250,Nerbis
40204_0015_00340,340,,Route du Bourg,40250,Nerbis
40204_0015_00440,440,,Route du Bourg,40250,Nerbis
40204_0070_01580,1580,,Route de Toulouzette,40250,Nerbis
40204_0045_00039,39,,Impasse du Pédegert,40250,Nerbis
40204_a001_00006,6,,Lotissement Bellevue,40250,Nerbis
40204_0030_00753,753,,Route des Lacs,40250,Nerbis
40204_0045_00011,11,,Impasse du Pédegert,40250,Nerbis
40204_0010_00029,29,,Impasse du Bon,40250,Nerbis
40204_0040_00181,181,,Route de Mugron,40250,Nerbis
40204_0020_00390,390,,Route du Gara,40250,Nerbis
40204_0015_01289,1289,,Route du Bourg,40250,Nerbis
40204_0025_00174,174,,Chemin de Goueyres,40250,Nerbis
40204_0035_00309,309,,Route de Larrey,40250,Nerbis
40204_a001_00001,1,,Lotissement Bellevue,40250,Nerbis
40204_0015_00280,280,,Route du Bourg,40250,Nerbis
40204_0015_00238,238,,Route du Bourg,40250,Nerbis
40204_0065_00164,164,,Chemin du Spouys,40250,Nerbis
40204_0060_00050,50,,Côte du Seguine,40250,Nerbis
40204_0070_00580,580,,Route de Toulouzette,40250,Nerbis
40204_0015_01034,1034,,Route du Bourg,40250,Nerbis
40204_0040_00129,129,,Route de Mugron,40250,Nerbis
40204_0035_00335,335,,Route de Larrey,40250,Nerbis
40204_0030_00392,392,,Route des Lacs,40250,Nerbis
40204_0015_01430,1430,,Route du Bourg,40250,Nerbis
40204_0015_00030,30,,Route du Bourg,40250,Nerbis
40204_0015_00896,896,,Route du Bourg,40250,Nerbis
40204_0050_00505,505,,Côte de Pouton,40250,Nerbis
40204_0030_00167,167,,Route des Lacs,40250,Nerbis
40204_0055_03989,3989,,Route de Saint-sever,40250,Nerbis
40204_0015_01521,1521,,Route du Bourg,40250,Nerbis
40204_0015_00650,650,,Route du Bourg,40250,Nerbis
40204_0035_00140,140,,Route de Larrey,40250,Nerbis
40204_0020_00587,587,,Route du Gara,40250,Nerbis
40204_0015_01176,1176,,Route du Bourg,40250,Nerbis
40204_0015_00080,80,,Route du Bourg,40250,Nerbis
40204_0050_00008,8,,Côte de Pouton,40250,Nerbis
40204_0025_00181,181,,Chemin de Goueyres,40250,Nerbis
40204_0015_00935,935,,Route du Bourg,40250,Nerbis
40204_0015_00600,600,,Route du Bourg,40250,Nerbis
40204_0020_00965,965,,Route du Gara,40250,Nerbis
40204_0055_04091,4091,,Route de Saint-sever,40250,Nerbis
40204_0050_00534,534,,Côte de Pouton,40250,Nerbis
40204_0065_00475,475,,Chemin du Spouys,40250,Nerbis
40204_0040_00826,826,,Route de Mugron,40250,Nerbis
40204_0030_00478,478,,Route des Lacs,40250,Nerbis
40204_0015_00806,806,,Route du Bourg,40250,Nerbis
40204_0025_00045,45,,Chemin de Goueyres,40250,Nerbis
40204_0030_00416,416,,Route des Lacs,40250,Nerbis
40204_0030_00867,867,,Route des Lacs,40250,Nerbis
40204_0030_00507,507,,Route des Lacs,40250,Nerbis
40204_a001_00003,3,,Lotissement Bellevue,40250,Nerbis
40204_0015_01030,1030,,Route du Bourg,40250,Nerbis
40204_0040_00262,262,,Route de Mugron,40250,Nerbis
40204_0020_00120,120,,Route du Gara,40250,Nerbis
40204_0040_00443,443,,Route de Mugron,40250,Nerbis
40204_0015_00890,890,,Route du Bourg,40250,Nerbis
40204_0065_00425,425,,Chemin du Spouys,40250,Nerbis
40204_0045_00037,37,,Impasse du Pédegert,40250,Nerbis
40204_0040_00499,499,,Route de Mugron,40250,Nerbis
40204_0010_00031,31,,Impasse du Bon,40250,Nerbis
40204_0015_00974,974,,Route du Bourg,40250,Nerbis
40204_0070_00972,972,,Route de Toulouzette,40250,Nerbis
40204_0040_00285,285,,Route de Mugron,40250,Nerbis
40204_0040_00504,504,,Route de Mugron,40250,Nerbis
40204_0030_00229,229,,Route des Lacs,40250,Nerbis
40204_0055_01889,1889,,Route de Saint-sever,40250,Nerbis
40204_0040_00209,209,,Route de Mugron,40250,Nerbis
40204_0040_00160,160,,Route de Mugron,40250,Nerbis
40204_0040_00293,293,,Route de Mugron,40250,Nerbis
40204_0030_00276,276,,Route des Lacs,40250,Nerbis
40204_a001_00007,7,,Lotissement Bellevue,40250,Nerbis
40204_0015_00070,70,,Route du Bourg,40250,Nerbis
40204_0075_00051,51,,Chemin du Zouave,40250,Nerbis
40204_0040_00060,60,,Route de Mugron,40250,Nerbis
40204_0045_00077,77,,Impasse du Pédegert,40250,Nerbis
40204_0030_00367,367,,Route des Lacs,40250,Nerbis
40204_0015_01229,1229,,Route du Bourg,40250,Nerbis
40204_0020_00270,270,,Route du Gara,40250,Nerbis
40204_0015_01170,1170,,Route du Bourg,40250,Nerbis
40204_0040_00393,393,,Route de Mugron,40250,Nerbis
40204_0015_00540,540,,Route du Bourg,40250,Nerbis
40204_0040_00250,250,,Route de Mugron,40250,Nerbis
40204_0055_03740,3740,,Route de Saint-sever,40250,Nerbis
40204_0055_01909,1909,,Route de Saint-sever,40250,Nerbis
40204_0015_00957,957,,Route du Bourg,40250,Nerbis
40204_0015_00522,522,,Route du Bourg,40250,Nerbis
40204_0025_00222,222,,Chemin de Goueyres,40250,Nerbis
40204_0055_03639,3639,,Route de Saint-sever,40250,Nerbis
40204_0010_00070,70,,Impasse du Bon,40250,Nerbis
40204_0035_00086,86,,Route de Larrey,40250,Nerbis
40204_0045_00176,176,,Impasse du Pédegert,40250,Nerbis
40204_a001_00005,5,,Lotissement Bellevue,40250,Nerbis
40204_0035_00058,58,,Route de Larrey,40250,Nerbis
40204_0055_03750,3750,,Route de Saint-sever,40250,Nerbis
40204_0015_00050,50,,Route du Bourg,40250,Nerbis
40204_a001_00004,4,,Lotissement Bellevue,40250,Nerbis
40204_0015_00180,180,,Route du Bourg,40250,Nerbis
40204_0040_00825,825,,Route de Mugron,40250,Nerbis
40204_0020_00966,966,,Route du Gara,40250,Nerbis
40204_0015_00038,38,,Route du Bourg,40250,Nerbis
40204_0065_00183,183,,Chemin du Spouys,40250,Nerbis
40204_0055_03560,3560,,Route de Saint-sever,40250,Nerbis
40204_0015_00200,200,,Route du Bourg,40250,Nerbis
40204_0055_03610,3610,,Route de Saint-sever,40250,Nerbis
40204_0040_00530,530,,Route de Mugron,40250,Nerbis
40204_0015_00252,252,,Route du Bourg,40250,Nerbis
40204_0015_00016,16,,Route du Bourg,40250,Nerbis
40204_0065_00545,545,,Chemin du Spouys,40250,Nerbis
40204_0040_00202,202,,Route de Mugron,40250,Nerbis
40204_0010_00065,65,,Impasse du Bon,40250,Nerbis
40201_0048_00024,24,,Rue Laplacette,40250,Mugron
40201_0071_00001_bis,1,bis,Rue Saint Vincent de Paul,40250,Mugron
40201_0061_00493,493,,Route de Pomarez,40250,Mugron
40201_0011_00052,52,,Chemin des Carrières,40250,Mugron
40201_0100_00907,907,,Route de Lourquen,40250,Mugron
40201_0011_00574,574,,Chemin des Carrières,40250,Mugron
40201_0049_00002,2,,Rue de la Libération,40250,Mugron
40201_0013_00072,72,,Chemin du Cazaliou,40250,Mugron
40201_a020_00004,4,,Lotissement le Vallon,40250,Mugron
40201_0085_01398,1398,,Route de Larbey,40250,Mugron
40201_a003_00001,1,,Lotissement Peyranet,40250,Mugron
40201_0033_00033,33,,Rue Frédéric Bastiat,40250,Mugron
40201_0023_00014,14,,Rue Dartigoeyte,40250,Mugron
40201_0214_00482,482,,Route de Mont-de-marsan,40250,Mugron
40201_0064_00007,7,,Rue de la République,40250,Mugron
40201_a005_00003,3,,Lotissement du Vieux-port,40250,Mugron
40201_0085_00978,978,,Route de Larbey,40250,Mugron
40201_b180_00005,5,,Gites du Vieux-port,40250,Mugron
40201_0120_00842,842,,Chemin du Masset,40250,Mugron
40201_0045_00040,40,,Rue Jean Darcet,40250,Mugron
40201_0067_00444,444,,Route de Pontonx,40250,Mugron
40201_a010_00004,4,,Lotissement de Hillette,40250,Mugron
40201_0095_01292,1292,,Chemin de Lebarthe,40250,Mugron
40201_a015_00002,2,,Lotissement les Hortes,40250,Mugron
40201_0214_00738,738,,Route de Mont-de-marsan,40250,Mugron
40201_0015_00006,6,,Avenue Carnot,40250,Mugron
40201_a010_00008,8,,Lotissement de Hillette,40250,Mugron
40201_0013_00138,138,,Chemin du Cazaliou,40250,Mugron
40201_0095_01109,1109,,Chemin de Lebarthe,40250,Mugron
40201_0120_00495,495,,Chemin du Masset,40250,Mugron
40201_0010_00812,812,,Chemin de Belat,40250,Mugron
40201_0071_00024,24,,Rue Saint Vincent de Paul,40250,Mugron
40201_0033_00009,9,,Rue Frédéric Bastiat,40250,Mugron
40201_0045_00005,5,,Rue Jean Darcet,40250,Mugron
40201_0054_00005,5,,Avenue des Martyrs de la Résistance,40250,Mugron
40201_0070_00080,80,,Route de Saint-Sever,40250,Mugron
40201_0045_00034_f,34,f,Rue Jean Darcet,40250,Mugron
40201_0067_01294,1294,,Route de Pontonx,40250,Mugron
40201_0024_00289,289,,Chemin du Fidel,40250,Mugron
40201_0045_00048,48,,Rue Jean Darcet,40250,Mugron
40201_b180_00006,6,,Gites du Vieux-port,40250,Mugron
40201_0010_00789,789,,Chemin de Belat,40250,Mugron
40201_0045_00003,3,,Rue Jean Darcet,40250,Mugron
40201_0165_00266,266,,Chemin de Pirastot,40250,Mugron
40201_0085_00076,76,,Route de Larbey,40250,Mugron
40201_0061_00004,4,,Route de Pomarez,40250,Mugron
40201_0010_01450,1450,,Chemin de Belat,40250,Mugron
40201_0180_00322,322,,Chemin du Prince,40250,Mugron
40201_0012_00002,2,,Chemin du Castet,40250,Mugron
40201_0024_00339,339,,Chemin du Fidel,40250,Mugron
40201_0061_02212,2212,,Route de Pomarez,40250,Mugron
40201_0175_01221,1221,,Chemin de Pridet,40250,Mugron
40201_0011_00002,2,,Chemin des Carrières,40250,Mugron
40201_0070_01590,1590,,Route de Saint-Sever,40250,Mugron
40201_a010_00018,18,,Lotissement de Hillette,40250,Mugron
40201_0045_00044,44,,Rue Jean Darcet,40250,Mugron
40201_0045_00026,26,,Rue Jean Darcet,40250,Mugron
40201_0048_00020,20,,Rue Laplacette,40250,Mugron
40201_0032_00007,7,,Place Frédéric Bastiat,40250,Mugron
40201_0041_00006,6,,Chemin de la Lande,40250,Mugron
40201_0011_00570,570,,Chemin des Carrières,40250,Mugron
40201_0070_01666,1666,,Route de Saint-Sever,40250,Mugron
40201_0062_00022,22,,Avenue René Bats,40250,Mugron
40201_0067_00011,11,,Route de Pontonx,40250,Mugron
40201_0061_00478,478,,Route de Pomarez,40250,Mugron
40201_0015_00001,1,,Avenue Carnot,40250,Mugron
40201_a020_00010,10,,Lotissement le Vallon,40250,Mugron
40201_b180_00001,1,,Gites du Vieux-port,40250,Mugron
40201_0011_00047,47,,Chemin des Carrières,40250,Mugron
40201_0150_00006,6,,Route de Nerbis,40250,Mugron
40201_0049_00001,1,,Rue de la Libération,40250,Mugron
40201_0067_00059,59,,Route de Pontonx,40250,Mugron
40201_0115_00344,344,,Chemin de Marcantoine,40250,Mugron
40201_0049_00014_a,14,a,Rue de la Libération,40250,Mugron
40201_0045_00007,7,,Rue Jean Darcet,40250,Mugron
40201_0180_00237,237,,Chemin du Prince,40250,Mugron
40201_0071_00021,21,,Rue Saint Vincent de Paul,40250,Mugron
40201_0061_01497_bis,1497,bis,Route de Pomarez,40250,Mugron
40201_a010_00010,10,,Lotissement de Hillette,40250,Mugron
40201_0115_00670,670,,Chemin de Marcantoine,40250,Mugron
40201_0016_00001_bis,1,bis,Place Chantilly,40250,Mugron
40201_0225_00332,332,,Chemin de Sancinot,40250,Mugron
40201_0023_00002,2,,Rue Dartigoeyte,40250,Mugron
40201_0071_00022,22,,Rue Saint Vincent de Paul,40250,Mugron
40201_0024_00129,129,,Chemin du Fidel,40250,Mugron
40201_0074_00157,157,,Route du Vieux-port,40250,Mugron
40201_0045_00007_bis,7,bis,Rue Jean Darcet,40250,Mugron
40201_0015_00011,11,,Avenue Carnot,40250,Mugron
40201_a020_00021,21,,Lotissement le Vallon,40250,Mugron
40201_0085_01707,1707,,Route de Larbey,40250,Mugron
40201_0023_00003,3,,Rue Dartigoeyte,40250,Mugron
40201_0045_00009,9,,Rue Jean Darcet,40250,Mugron
40201_0064_00003,3,,Rue de la République,40250,Mugron
40201_0061_00069,69,,Route de Pomarez,40250,Mugron
40201_0061_02210,2210,,Route de Pomarez,40250,Mugron
40201_0120_00784,784,,Chemin du Masset,40250,Mugron
40201_0033_00015,15,,Rue Frédéric Bastiat,40250,Mugron
40201_0033_00019,19,,Rue Frédéric Bastiat,40250,Mugron
40201_0054_00003,3,,Avenue des Martyrs de la Résistance,40250,Mugron
40201_0045_00016,16,,Rue Jean Darcet,40250,Mugron
40201_0062_00020_bis,20,bis,Avenue René Bats,40250,Mugron
40201_0054_00006,6,,Avenue des Martyrs de la Résistance,40250,Mugron
40201_0120_00151,151,,Chemin du Masset,40250,Mugron
40201_0125_01049,1049,,Chemin de Michéou,40250,Mugron
40201_0015_00006_bis,6,bis,Avenue Carnot,40250,Mugron
40201_0070_00272,272,,Route de Saint-Sever,40250,Mugron
40201_0042_00004,4,,Place Leon Hiard,40250,Mugron
40201_0050_00006,6,,Place de la Liberté,40250,Mugron
40201_a003_00016,16,,Lotissement Peyranet,40250,Mugron
40201_0061_00772,772,,Route de Pomarez,40250,Mugron
40201_0115_00036,36,,Chemin de Marcantoine,40250,Mugron
40201_0061_00002,2,,Route de Pomarez,40250,Mugron
40201_0085_01097,1097,,Route de Larbey,40250,Mugron
40201_0071_00008,8,,Rue Saint Vincent de Paul,40250,Mugron
40201_0064_00018,18,,Rue de la République,40250,Mugron
40201_0135_00111,111,,Chemin de Milord,40250,Mugron
40201_0006_00001,1,,Chemin des Arredious,40250,Mugron
40201_0038_00002,2,,Avenue de la Gare,40250,Mugron
40201_0070_02708,2708,,Route de Saint-Sever,40250,Mugron
40201_0110_00097,97,,Chemin de Mancedan,40250,Mugron
40201_0004_00002,2,,Rue Alfred Degos,40250,Mugron
40201_0033_00023,23,,Rue Frédéric Bastiat,40250,Mugron
40201_0071_00006,6,,Rue Saint Vincent de Paul,40250,Mugron
40201_0070_00784,784,,Route de Saint-Sever,40250,Mugron
40201_a020_00014,14,,Lotissement le Vallon,40250,Mugron
40201_c16q0n_00010,10,,Zone Artisanale Laouranne,40250,Mugron
40201_b180_00003,3,,Gites du Vieux-port,40250,Mugron
40201_0023_00022,22,,Rue Dartigoeyte,40250,Mugron
40201_0049_00007,7,,Rue de la Libération,40250,Mugron
40201_b180_00007,7,,Gites du Vieux-port,40250,Mugron
40201_a015_00010,10,,Lotissement les Hortes,40250,Mugron
40201_0033_00033_a,33,a,Rue Frédéric Bastiat,40250,Mugron
40201_0070_00270,270,,Route de Saint-Sever,40250,Mugron
40201_a005_00010,10,,Lotissement du Vieux-port,40250,Mugron
40201_0049_00004,4,,Rue de la Libération,40250,Mugron
40201_0048_00002,2,,Rue Laplacette,40250,Mugron
40201_0160_00867,867,,Chemin de Pian,40250,Mugron
40201_a020_00019,19,,Lotissement le Vallon,40250,Mugron
40201_0100_00770,770,,Route de Lourquen,40250,Mugron
40201_0070_00527,527,,Route de Saint-Sever,40250,Mugron
40201_0070_01246,1246,,Route de Saint-Sever,40250,Mugron
40201_a015_00009,9,,Lotissement les Hortes,40250,Mugron
40201_0033_00010,10,,Rue Frédéric Bastiat,40250,Mugron
40201_0150_00008,8,,Route de Nerbis,40250,Mugron
40201_a001_00006,6,,Lotissement Enclos de Peyranet,40250,Mugron
40201_0135_00451,451,,Chemin de Milord,40250,Mugron
40201_0070_01848,1848,,Route de Saint-Sever,40250,Mugron
40201_0074_00156,156,,Route du Vieux-port,40250,Mugron
40201_0180_00337,337,,Chemin du Prince,40250,Mugron
40201_0062_00018,18,,Avenue René Bats,40250,Mugron
40201_0071_00013,13,,Rue Saint Vincent de Paul,40250,Mugron
40201_0038_00001,1,,Avenue de la Gare,40250,Mugron
40201_0070_02730,2730,,Route de Saint-Sever,40250,Mugron
40201_0060_00011,11,,Rue de la Paix,40250,Mugron
40201_0067_02155,2155,,Route de Pontonx,40250,Mugron
40201_0085_00130,130,,Route de Larbey,40250,Mugron
40201_a003_00006,6,,Lotissement Peyranet,40250,Mugron
40201_b151_00096,96,,Port de Mugron,40250,Mugron
40201_0120_00065,65,,Chemin du Masset,40250,Mugron
40201_0062_00002_bis,2,bis,Avenue René Bats,40250,Mugron
40201_0070_00038,38,,Route de Saint-Sever,40250,Mugron
40201_0025_01109,1109,,Route d'Hagetmau,40250,Mugron
40201_0230_00108,108,,Chemin du Sclaous,40250,Mugron
40201_0061_00397,397,,Route de Pomarez,40250,Mugron
40201_0002_00700,700,,Route de l'Adour,40250,Mugron
40201_0033_00004,4,,Rue Frédéric Bastiat,40250,Mugron
40201_0045_00018,18,,Rue Jean Darcet,40250,Mugron
40201_0071_00003,3,,Rue Saint Vincent de Paul,40250,Mugron
40201_0105_00187,187,,Chemin de Maillelin,40250,Mugron
40201_0085_01073,1073,,Route de Larbey,40250,Mugron
40201_0100_01131,1131,,Route de Lourquen,40250,Mugron
40201_a010_00015_d,15,d,Lotissement de Hillette,40250,Mugron
40201_0033_00003,3,,Rue Frédéric Bastiat,40250,Mugron
40201_0012_00003,3,,Chemin du Castet,40250,Mugron
40201_0033_00037,37,,Rue Frédéric Bastiat,40250,Mugron
40201_0064_00023,23,,Rue de la République,40250,Mugron
40201_a020_00016,16,,Lotissement le Vallon,40250,Mugron
40201_a020_00012,12,,Lotissement le Vallon,40250,Mugron
40201_0062_00016,16,,Avenue René Bats,40250,Mugron
40201_0155_00434,434,,Chemin de Pe de Peyran,40250,Mugron
40201_0061_00248,248,,Route de Pomarez,40250,Mugron
40201_0100_00245,245,,Route de Lourquen,40250,Mugron
40201_0045_00042,42,,Rue Jean Darcet,40250,Mugron
40201_0095_01502,1502,,Chemin de Lebarthe,40250,Mugron
40201_0002_00408,408,,Route de l'Adour,40250,Mugron
40201_0165_00066,66,,Chemin de Pirastot,40250,Mugron
40201_0170_00777,777,,Route de Poyaller,40250,Mugron
40201_0006_00005,5,,Chemin des Arredious,40250,Mugron
40201_0070_00067,67,,Route de Saint-Sever,40250,Mugron
40201_0070_00588,588,,Route de Saint-Sever,40250,Mugron
40201_0067_02080,2080,,Route de Pontonx,40250,Mugron
40201_0032_00003,3,,Place Frédéric Bastiat,40250,Mugron
40201_a005_00007,7,,Lotissement du Vieux-port,40250,Mugron
40201_0060_00003,3,,Rue de la Paix,40250,Mugron
40201_0061_00425,425,,Route de Pomarez,40250,Mugron
40201_0045_00010,10,,Rue Jean Darcet,40250,Mugron
40201_0012_00001,1,,Chemin du Castet,40250,Mugron
40201_0010_01044,1044,,Chemin de Belat,40250,Mugron
40201_0061_01499,1499,,Route de Pomarez,40250,Mugron
40201_0033_00029_b,29,b,Rue Frédéric Bastiat,40250,Mugron
40201_0130_01447,1447,,Chemin du Mignon,40250,Mugron
40201_0085_00708,708,,Route de Larbey,40250,Mugron
40201_0135_00017,17,,Chemin de Milord,40250,Mugron
40201_0015_00009,9,,Avenue Carnot,40250,Mugron
40201_0067_00930,930,,Route de Pontonx,40250,Mugron
40201_0100_00480,480,,Route de Lourquen,40250,Mugron
40201_a005_00005,5,,Lotissement du Vieux-port,40250,Mugron
40201_0023_00008,8,,Rue Dartigoeyte,40250,Mugron
40201_0100_00518,518,,Route de Lourquen,40250,Mugron
40201_0011_00615,615,,Chemin des Carrières,40250,Mugron
40201_0067_00963,963,,Route de Pontonx,40250,Mugron
40201_0061_00294,294,,Route de Pomarez,40250,Mugron
40201_0067_00442,442,,Route de Pontonx,40250,Mugron
40201_0045_00050_bis b,50,bis b,Rue Jean Darcet,40250,Mugron
40201_0023_00010,10,,Rue Dartigoeyte,40250,Mugron
40201_a010_00017,17,,Lotissement de Hillette,40250,Mugron
40201_0033_00022,22,,Rue Frédéric Bastiat,40250,Mugron
40201_0019_00465,465,,Chemin de Coustaou,40250,Mugron
40201_0214_01251,1251,,Route de Mont-de-marsan,40250,Mugron
40201_0095_00296,296,,Chemin de Lebarthe,40250,Mugron
40201_0062_00008,8,,Avenue René Bats,40250,Mugron
40201_0023_00007,7,,Rue Dartigoeyte,40250,Mugron
40201_a020_00007,7,,Lotissement le Vallon,40250,Mugron
40201_0067_00961,961,,Route de Pontonx,40250,Mugron
40201_a020_00013,13,,Lotissement le Vallon,40250,Mugron
40201_0150_00001,1,,Route de Nerbis,40250,Mugron
40201_0220_00529,529,,Chemin de Sallebielle,40250,Mugron
40201_0045_00011,11,,Rue Jean Darcet,40250,Mugron
40201_0025_00541,541,,Route d'Hagetmau,40250,Mugron
40201_0085_01088,1088,,Route de Larbey,40250,Mugron
40201_0074_00583,583,,Route du Vieux-port,40250,Mugron
40201_0033_00001,1,,Rue Frédéric Bastiat,40250,Mugron
40201_a003_00015,15,,Lotissement Peyranet,40250,Mugron
40201_0023_00013,13,,Rue Dartigoeyte,40250,Mugron
40201_0033_00016,16,,Rue Frédéric Bastiat,40250,Mugron
40201_0064_00005,5,,Rue de la République,40250,Mugron
40201_0049_00381,381,,Rue de la Libération,40250,Mugron
40201_0071_00010,10,,Rue Saint Vincent de Paul,40250,Mugron
40201_0061_00390,390,,Route de Pomarez,40250,Mugron
40201_0032_00008,8,,Place Frédéric Bastiat,40250,Mugron
40201_0019_00158,158,,Chemin de Coustaou,40250,Mugron
40201_0038_00009,9,,Avenue de la Gare,40250,Mugron
40201_a020_00015,15,,Lotissement le Vallon,40250,Mugron
40201_0070_00583,583,,Route de Saint-Sever,40250,Mugron
40201_0214_00199,199,,Route de Mont-de-marsan,40250,Mugron
40201_0115_00868,868,,Chemin de Marcantoine,40250,Mugron
40201_0045_00050_bis a,50,bis a,Rue Jean Darcet,40250,Mugron
40201_0023_00011,11,,Rue Dartigoeyte,40250,Mugron
40201_a015_00003_bis,3,bis,Lotissement les Hortes,40250,Mugron
40201_0155_00503,503,,Chemin de Pe de Peyran,40250,Mugron
40201_0220_01317_a,1317,a,Chemin de Sallebielle,40250,Mugron
40201_0011_00038,38,,Chemin des Carrières,40250,Mugron
40201_a003_00003,3,,Lotissement Peyranet,40250,Mugron
40201_0024_00669,669,,Chemin du Fidel,40250,Mugron
40201_0034_00004,4,,Impasse Frédéric Bastiat,40250,Mugron
40201_0070_00463_a,463,a,Route de Saint-Sever,40250,Mugron
40201_a020_00027,27,,Lotissement le Vallon,40250,Mugron
40201_a020_00009,9,,Lotissement le Vallon,40250,Mugron
40201_0090_00543,543,,Chemin de Larrouyat,40250,Mugron
40201_0067_01726,1726,,Route de Pontonx,40250,Mugron
40201_0070_00136,136,,Route de Saint-Sever,40250,Mugron
40201_0045_00008,8,,Rue Jean Darcet,40250,Mugron
40201_0041_00003,3,,Chemin de la Lande,40250,Mugron
40201_0019_00769_a,769,a,Chemin de Coustaou,40250,Mugron
40201_0023_00018,18,,Rue Dartigoeyte,40250,Mugron
40201_0002_00811,811,,Route de l'Adour,40250,Mugron
40201_0061_02510,2510,,Route de Pomarez,40250,Mugron
40201_0100_00483,483,,Route de Lourquen,40250,Mugron
40201_0070_00647,647,,Route de Saint-Sever,40250,Mugron
40201_0225_00554,554,,Chemin de Sancinot,40250,Mugron
40201_0070_01244,1244,,Route de Saint-Sever,40250,Mugron
40201_0064_00006,6,,Rue de la République,40250,Mugron
40201_0120_00152,152,,Chemin du Masset,40250,Mugron
40201_0067_00017,17,,Route de Pontonx,40250,Mugron
40201_c16q0n_00003,3,,Zone Artisanale Laouranne,40250,Mugron
40201_0061_00291,291,,Route de Pomarez,40250,Mugron
40201_0012_00006,6,,Chemin du Castet,40250,Mugron
40201_0045_00050_bis c,50,bis c,Rue Jean Darcet,40250,Mugron
40201_0175_00795,795,,Chemin de Pridet,40250,Mugron
40201_0049_00009,9,,Rue de la Libération,40250,Mugron
40201_0074_00328,328,,Route du Vieux-port,40250,Mugron
40201_a003_00009,9,,Lotissement Peyranet,40250,Mugron
40201_0023_00505,505,,Rue Dartigoeyte,40250,Mugron
40201_0070_00221,221,,Route de Saint-Sever,40250,Mugron
40201_0070_00056,56,,Route de Saint-Sever,40250,Mugron
40201_a003_00013_bis,13,bis,Lotissement Peyranet,40250,Mugron
40201_0070_00159,159,,Route de Saint-Sever,40250,Mugron
40201_0110_00106,106,,Chemin de Mancedan,40250,Mugron
40201_0145_00287,287,,Chemin de Mounicot,40250,Mugron
40201_a005_00016,16,,Lotissement du Vieux-port,40250,Mugron
40201_0050_00004,4,,Place de la Liberté,40250,Mugron
40201_0100_00842,842,,Route de Lourquen,40250,Mugron
40201_0090_00283,283,,Chemin de Larrouyat,40250,Mugron
40201_0074_00564,564,,Route du Vieux-port,40250,Mugron
40201_0067_00359,359,,Route de Pontonx,40250,Mugron
40201_0071_00029,29,,Rue Saint Vincent de Paul,40250,Mugron
40201_0033_00034,34,,Rue Frédéric Bastiat,40250,Mugron
40201_0071_00007,7,,Rue Saint Vincent de Paul,40250,Mugron
40201_a005_00001,1,,Lotissement du Vieux-port,40250,Mugron
40201_0071_00011,11,,Rue Saint Vincent de Paul,40250,Mugron
40201_a030_00118,118,,Quartier du Menet,40250,Mugron
40201_0071_00025_ter,25,ter,Rue Saint Vincent de Paul,40250,Mugron
40201_a010_00012,12,,Lotissement de Hillette,40250,Mugron
40201_0011_00009,9,,Chemin des Carrières,40250,Mugron
40201_0071_00019,19,,Rue Saint Vincent de Paul,40250,Mugron
40201_0175_00797,797,,Chemin de Pridet,40250,Mugron
40201_0033_00011,11,,Rue Frédéric Bastiat,40250,Mugron
40201_0067_00337,337,,Route de Pontonx,40250,Mugron
40201_0085_01120,1120,,Route de Larbey,40250,Mugron
40201_0130_00336,336,,Chemin du Mignon,40250,Mugron
40201_0061_00059,59,,Route de Pomarez,40250,Mugron
40201_0070_01679,1679,,Route de Saint-Sever,40250,Mugron
40201_0120_01598,1598,,Chemin du Masset,40250,Mugron
40201_0150_00003,3,,Route de Nerbis,40250,Mugron
40201_0140_00086,86,,Route de Montfort,40250,Mugron
40201_0105_00405,405,,Chemin de Maillelin,40250,Mugron
40201_a010_00016,16,,Lotissement de Hillette,40250,Mugron
40201_0120_00008,8,,Chemin du Masset,40250,Mugron
